EMPLOYEE_ID,CURRENT_DEPARTMENT,CURRENT_JOB_TITLE,PREVIOUS_DEPARTMENT,PREVIOUS_JOB_TITLE,COURSE,DATE,SKILL
Employee_28,Enterprise Business,Key Account's Senior Team Member,Enterprise Business,Key Account's Manager TM,Business Metrics for Data-Driven Companies,2022-03-17T15:55:07.000Z
Employee_57,Commercial Support Department,Enterprise & Home Internet Complaints Manager,Commercial Support Department,Help Desk Broadband Team Leader,Adaptability and Resiliency,2023-10-26T07:31:10.000Z
Employee_731,Enterprise Business,SMEs/SOHOs Account's Team Member,,SMEs/SOHOs  Account's Manager TM,Build Your Professional ePortfolio in English,2021-11-04T08:07:08.000Z
Employee_355,Finance,Revenue Assurance Senior Division Leader,,Revenue Assurance Professional,Organizational Behavior: How to Manage People,2021-09-20T09:38:10.000Z
Employee_758,Consumer Business,Dealership & Partnership Senior Specialist,Consumer Business,Dealership & Partnership Manager ET,Foundations of Digital Marketing and E-commerce,2023-06-05T12:38:31.000Z
Employee_2,,,Enterprise Business,Network Administrator TM,Introduction to Data Analytics,2021-10-05T08:19:45.000Z
Employee_821,Engineering,VAS Engineer Specialist,,DevOps & VAS Engineer,Excel Basics for Data Analysis,2023-10-01T13:37:27.000Z
Employee_45,,,,,Using Databases with Python,2023-02-03T09:34:26.000Z
Employee_292,Technology and Digital Innovation,Enterprise Applications Senior Specialist,,CRM & Business Analyst Expert,Developing an Agile Team,2022-08-29T16:12:15.000Z
Employee_167,Commercial Support Department,Enterprise & Home Internet Complaints Engineer Team Member,Commercial Support Department,Help Desk Enterprise Helper Team Member TM,Introduction to Data Analytics,2023-08-07T12:03:19.000Z
Employee_411,Consumer Business,Product Development Senior Specialist,Technology and Digital Innovation,Integration Team Member,"Integrated Marketing Communications: Advertising, Public Relations, Digital Marketing and more",2022-08-01T07:08:40.000Z
Employee_235,Engineering,Sites Acquisition Assistant Senior Professional,Engineering,Sites Acquisition Assistant Team Member,Finance for Non-Financial Professionals,2023-09-19T07:48:36.000Z
Employee_822,,,,Regulatory Commercial Account Manager,Foundations of Business Strategy,2022-03-21T10:14:19.000Z
Employee_471,Commercial Support Department,Quality Assurance Team Member,Commercial Support Department,Customer Service Technical Advisor-,Influencing People,2023-07-12T02:15:37.000Z
Employee_406,Commercial Support Department,,Commercial Support Department,Operation Planning and Development Team Leader,Budgeting and Scheduling Projects,2022-11-06T10:21:32.000Z
Employee_246,,,Consumer Business,Business Simulation Team Member,Data Analysis and Interpretation Capstone,2022-05-25T02:19:39.000Z
Employee_823,Consumer Business,,Consumer Business,Taj Mall Consumer Sales Consultant TM,Quantitative Methods in Finance,2022-01-29T23:41:22.000Z
Employee_137,Technology and Digital Innovation,Front End Developer Team Member,,Service Delivery Intern,Getting started with Flutter Development,2023-05-01T13:59:23.000Z
Employee_540,Commercial Support Department,Customer Service Social Media  Advisor - PT,Commercial Support Department,Digital Care Team Member PT,Introduction to Social Media Marketing,2024-02-11T13:01:33.000Z
Employee_111,Enterprise Business,SMEs/SOHOs Account's Senior Professional,,SMEs/SOHOs  Account's Manager TM,Take Your English Communication Skills to the Next Level,2021-11-28T11:17:18.000Z
Employee_774,Enterprise Business,Sales Back Office  Team Member,Enterprise Business,Sales Back Office TM,Just Reading and Writing English 1,2022-09-14T09:07:50.000Z
Employee_468,,,,Home Internet Solutions Team Member,Managing Data Analysis,2021-11-11T13:51:03.000Z
Employee_353,Commercial Support Department,Mobile Solutions & Zain Wallets Complaints Senior Professional,Commercial Support Department,Help Desk GSM Professional,"Work Smarter, Not Harder: Time Management for Personal & Professional Productivity",2022-05-14T20:27:41.000Z
Employee_33,Consumer Business,Hashmi Consumer Sales Consultant Professional,Consumer Business,Wehdat Consumer Sales Consultant PR,Introduction to Data Analytics,2022-01-05T21:20:34.000Z
Employee_575,Commercial Support Department,Fiber Activation & Save Team Member - PT,Commercial Support Department,FTTH Activation Team Member PT,Excel Skills for Business: Essentials,2022-10-27T20:25:59.000Z
Employee_670,Enterprise Business,Enterprise Business Support Senior Manager,Enterprise Business,Head Of Enterprise Sales,Digital Transformation,2021-10-29T13:34:39.000Z
Employee_143,Commercial Support Department,Business Services Internal Collection Senior Professional,Commercial Support Department,Business Services Collection Team Member,Introduction to Data Analytics,2023-10-24T09:42:56.000Z
Employee_342,Technology and Digital Innovation,System Development & Support Senior Team Member,Commercial Support Department,Help Desk GSM Team Member,Supply Chain Principles,2022-06-22T23:24:49.000Z
Employee_824,Commercial Support Department,Customer Service Advisor PT,Commercial Support Department,Customer Service Advisor PT,"AI, Business & the Future of Work",2024-02-04T08:52:04.000Z
Employee_194,Engineering,Transmission Technician Senior Professional,Engineering,Transmission Technician Professional,"Ready, Set, Future! Introduction to Futures Thinking",2021-11-14T15:12:02.000Z
Employee_579,Engineering,Transmission Technician Senior Team Member,Engineering,Transmission Technician,Introduction to Negotiation: A Strategic Playbook for Becoming a Principled and Persuasive Negotiator,2022-04-19T08:09:59.000Z
Employee_183,Consumer Business,,,CVM & Base Management Team Member,Managing Data Analysis,2022-03-07T20:10:19.000Z
Employee_156,Finance,Commercial Procurement Professional,Finance,Procurement Team Member,Organizational Behavior: How to Manage People,2023-03-11T17:18:49.000Z
Employee_618,Consumer Business,POS's Area Senior Division Leader,Consumer Business,POS's Area Manager E,Foundations of Digital Marketing and E-commerce,2023-07-17T16:25:37.000Z
Employee_643,,,Finance,Fraud Analyst Team Member,Data Analysis with Python,2022-08-16T12:41:12.000Z
Employee_544,Enterprise Business,Sales Back Office Senior Team Member,Enterprise Business,Sales Back Office TM,Business English: Meetings,2022-09-22T05:56:31.000Z
Employee_218,Engineering,Transmission Enterprise solutions Engineer Team Member,Engineering,Transmission Enterprise solutions Engineer,"Capstone: Retrieving, Processing, and Visualizing Data with Python",2022-12-19T06:25:34.000Z
Employee_183,Consumer Business,,,CVM & Base Management Team Member,Introduction to Data Analytics,2022-03-13T22:40:58.000Z
Employee_368,Engineering,Transmission Engineer Specialist,Engineering,Transmission Engineer TM,Python Data Structures,2022-12-03T21:09:18.000Z
Employee_766,Commercial Support Department,Legal Collection Manager,Commercial Support Department,Legal Collection Expert,Getting Started with Leadership,2023-06-21T11:35:43.000Z
Employee_92,Technology and Digital Innovation,RPA Development Division Leader,Technology and Digital Innovation,RPA Developer,Supervised Machine Learning: Regression,2022-11-21T07:26:25.000Z
Employee_825,,,,CVM & Base Management Team Member,Getting Started with Power BI Desktop,2021-08-27T16:01:41.000Z
Employee_383,Enterprise Business,Sales Back Office Senior Team Member,Enterprise Business,Sales Back Office TM,Conversational English Skills,2022-09-27T07:12:37.000Z
Employee_826,Technology and Digital Innovation,,,Back End Developer Team Member,Scrum Master Certification: Scrum Methodologies,2023-07-26T13:19:35.000Z
Employee_537,Consumer Business,Wholesale Roaming & Messaging Specialist,Consumer Business,Wholesale Roaming & Messaging Team Member,Introduction to Data Analytics,2022-05-12T06:47:03.000Z
Employee_78,Technology and Digital Innovation,Integration & Back End Manager,,Integration Team Leader,Agile Leadership: Introduction to Change,2022-09-05T11:02:40.000Z
Employee_250,Commercial Support Department,Mobile Solutions & Zain Wallets Complaints Senior Professional,Commercial Support Department,Help Desk GSM Professional,Teamwork Skills: Communicating Effectively in Groups,2023-07-02T07:51:13.000Z
Employee_677,Consumer Business,Media Senior Division Leader,Consumer Business,Media Expert,Foundations of Digital Marketing and E-commerce,2023-06-12T08:27:57.000Z
Employee_17,Engineering,RAN Dimensioning & Configuration Division Leader,Engineering,RAN Configuration Engineer,Forecasting Skills: See the Future Before it Happens,2022-02-24T12:59:13.000Z
Employee_827,Enterprise Business,Key Account's Specialist,,Key Account's  Manager TLT,ظ…ظ‡ط§ط±ط§طھ ط§ظ„ط¹ط±ط¶ ظˆط§ظ„طھظ‚ط¯ظٹظ… | Presentation Skills,2023-08-21T22:59:37.000Z
Employee_609,Consumer Business,CVM Campaigns Management Senior Division Leader,,Sales Intelligence and Development Team Member,Initiating and Planning Projects,2022-08-22T12:08:26.000Z
Employee_828,Engineering,Vas Division Leader,Engineering,Vas Team Leader,Fundamentals of Project Planning and Management,2023-08-21T12:07:30.000Z
Employee_685,Commercial Support Department,Business Services Internal Collection Senior Division Leader,Commercial Support Department,Business Services Internal Collection Team Leader,"Speak English Professionally: In Person, Online & On the Phone",2023-09-10T17:04:21.000Z
Employee_808,Technology and Digital Innovation,Business Analysis Senior Professional,Technology and Digital Innovation,Business Analysis Team Member- TM,Practices of Digital Transformation,2021-08-29T15:42:35.000Z
Employee_514,Enterprise Business,Enterprise PMO & PD Senior Team Member,,Enterprise Business Simulation and PMO Team Member,Introduction to Digital Marketing,2022-11-19T13:10:45.000Z
Employee_120,Commercial Support Department,Collection Account's Senior Team Member,Commercial Support Department,Collection Account's Manager,"Work Smarter, Not Harder: Time Management for Personal & Professional Productivity",2022-01-19T18:06:48.000Z
Employee_829,,,Finance,General Ledger Team Member,Corporate Strategy,2021-10-15T12:10:10.000Z
Employee_691,Technology and Digital Innovation,Charging & Billing Senior Division Leader,,CBIO Team Leader,Scrum Master Certification: Scrum Methodologies,2023-08-22T11:51:24.000Z
Employee_830,Human Resources and Administration,HR Operations Team Member PT,Human Resources and Administration,HR Operations Team Member PT,Excel for Beginners: Advanced Functions,2023-12-27T06:20:32.000Z
Employee_393,Enterprise Business,Key Account's Specialist,,Key Account's  Manager PR,Mastering Data Analysis in Excel,2022-09-28T08:02:43.000Z
Employee_285,Consumer Business,,Consumer Business,Data Analysis & Commission Professional,Research Report: Delivering Insights,2023-08-03T06:08:19.000Z
Employee_395,Engineering,RAN IBS Senior Professional,Engineering,RAN IBS Team Member,"Speak English Professionally: In Person, Online & On the Phone",2022-09-27T09:06:28.000Z
Employee_341,Technology and Digital Innovation,System Administrator Senior Professional,,System Administrator Team Member,Understanding and Visualizing Data with Python,2022-10-03T15:40:28.000Z
Employee_14,Technology and Digital Innovation,Quality Assurance Senior Team Member,Technology and Digital Innovation,Quality Assurance Team Member,Digital Transformation,2021-08-24T19:48:55.000Z
Employee_831,Consumer Business,Sales Development Account Team Member,Consumer Business,Sales Development Account Manager TM,"Identifying, Attracting, and Growing Your Digital Audience",2022-01-28T22:37:06.000Z
Employee_49,Engineering,RAN Optimization Senior Division Leader,Engineering,RAN Optimization Team Leader ,Getting Started with Leadership,2023-12-11T14:10:38.000Z
Employee_785,,,Human Resources and Administration,HR Communications and Youth Team Member,Successful Presentation,2021-10-24T20:54:09.000Z
Employee_464,Enterprise Business,SMEs/SOHOs Account's Professional,,SMEs/SOHOs  Account's Manager,"Speak English Professionally: In Person, Online & On the Phone",2021-11-19T20:25:37.000Z
Employee_464,Enterprise Business,SMEs/SOHOs Account's Professional,,SMEs/SOHOs  Account's Manager,Build Your Professional ePortfolio in English,2021-11-10T16:04:00.000Z
Employee_323,Consumer Business,Sales Development Account Team Member,Consumer Business,Sales Development Account Manager TM,Data Analysis Tools,2022-03-05T15:51:04.000Z
Employee_240,Finance,Accounts Payable Specialist,,Subsidiaries Team Leader,Competitive Strategy,2021-10-25T19:52:55.000Z
Employee_236,Commercial Support Department,Support & Quality Unit Senior Team Member,Commercial Support Department,Support Unit Team Member,Excel Fundamentals for Data Analysis,2022-08-09T21:16:49.000Z
Employee_304,Consumer Business,CVM Campaigns Management & Prepaid CX Professional,,Customer Experience Team Member,Research Report: Delivering Insights,2023-11-10T20:54:24.000Z
Employee_573,Commercial Support Department,Mobile Solutions & Zain Wallets Complaints Senior Division Leader,Commercial Support Department,Help Desk GSM Expert,Graphic Design,2022-08-16T08:20:51.000Z
Employee_616,Commercial Support Department,Enterprise & Home Internet Complaints Engineer Team Member,Commercial Support Department,Help Desk Enterprise Helper Team Member,"Work Smarter, Not Harder: Time Management for Personal & Professional Productivity",2022-07-24T12:11:58.000Z
Employee_86,Engineering,FTTX Specialist,Engineering,Transmission Engineer Transport TM,Python Data Structures,2022-11-30T18:46:08.000Z
Employee_514,Enterprise Business,Enterprise PMO & PD Senior Team Member,,Enterprise Business Simulation and PMO Team Member,Fundamentals of Project Planning and Management,2022-11-13T12:35:20.000Z
Employee_612,Commercial Support Department,Commercial Support & Shops Quality Of Service Division Leader,Commercial Support Department,Commercial Support & Quality Of Service Team Leader,Demand Analytics,2022-09-02T12:07:32.000Z
Employee_116,Commercial Support Department,Enterprise & Home Internet Complaints Engineer Team Member,Commercial Support Department,Help Desk Broadband Team Member,Teamwork Skills: Communicating Effectively in Groups,2023-06-04T09:46:43.000Z
Employee_808,Technology and Digital Innovation,Business Analysis Senior Professional,Technology and Digital Innovation,Business Analysis Team Member- TM,"Work Smarter, Not Harder: Time Management for Personal & Professional Productivity",2024-01-12T21:22:14.000Z
Employee_607,Technology and Digital Innovation,DevOps & Billing Systems Engineer Team Member,Technology and Digital Innovation,DevOps & Billing Systems Engineer,"Cloud Virtualization, Containers and APIs",2023-10-31T14:45:25.000Z
Employee_832,Commercial Support Department,Customer Service Outbound Professional,Commercial Support Department,Outbound Team Member,Introduction to Data Analytics,2022-11-19T16:57:47.000Z
Employee_254,Engineering,RAN Optimization Engineer Team Member,Engineering,RAN Optimization Engineer AT,"Capstone: Retrieving, Processing, and Visualizing Data with Python",2022-12-21T10:02:12.000Z
Employee_7,Engineering,RAN Implementation Senior Manager,Engineering,RAN Implementation Manager,Negotiation  Fundamentals,2022-10-26T09:51:37.000Z
Employee_558,Technology and Digital Innovation,DevOps & Billing Systems Engineer Team Member,Technology and Digital Innovation,DevOps & Billing Systems Engineer,"Cloud Virtualization, Containers and APIs",2023-08-04T17:28:54.000Z
Employee_280,Commercial Support Department,Work Force Management & Optimization Senior Specialist,Commercial Support Department,Operation Work Force Management Team Leader,Fundamentals of Project Planning and Management,2021-09-07T06:20:26.000Z
Employee_627,Human Resources and Administration,Learning & Development Senior Professional,Commercial Support Department,Help Desk Enterprise Helper Team Member,Research Report: Delivering Insights,2023-10-05T13:19:56.000Z
Employee_9,,,,CVM & Base Management Team Member,Excel Basics for Data Analysis,2022-07-05T13:58:34.000Z
Employee_833,Technology and Digital Innovation,Front End Developer Senior Team Member,Technology and Digital Innovation,Front End Developer Team Member,Getting started with Flutter Development,2023-12-05T11:50:27.000Z
Employee_176,Technology and Digital Innovation,DevOps Mediation & Provisioning Engineer Professional,Technology and Digital Innovation,DevOps & Charging System Engineer,Excel Basics for Data Analysis,2022-05-02T16:17:53.000Z
Employee_642,Consumer Business,FTTH Area Senior Division Leader,,FTTH  Area Manager TL,Strategic Planning and Execution,2022-09-06T14:52:32.000Z
Employee_320,Commercial Support Department,Telesales Division Leader,,Consumer Services Collection Professional,"Work Smarter, Not Harder: Time Management for Personal & Professional Productivity",2022-06-27T04:51:30.000Z
Employee_395,Engineering,RAN IBS Senior Professional,Engineering,RAN IBS Team Member,Agile Leadership: Introduction to Change,2022-09-30T00:40:04.000Z
Employee_113,Commercial Support Department,Consumer Services Collection Senior Division Leader,Commercial Support Department,Consumer Services Collection Expert,Data Visualization in Excel,2022-02-27T12:07:28.000Z
Employee_834,Human Resources and Administration,Facility Management Technician Team Member,Human Resources and Administration,Facility Management Team Member,Teamwork Skills: Communicating Effectively in Groups,2023-07-10T10:56:16.000Z
Employee_835,Finance,Budgeting & Reporting Analyst Senior Team Member,Finance,Fixed Assets and Inventory Team Member,Introduction to Data Analytics for Accounting Professionals,2023-07-13T07:16:18.000Z
Employee_559,Engineering,Core Network Switching Engineer Senior Team Member,Engineering,Core Network Switching Engineer,Research Report: Delivering Insights,2023-08-18T09:10:51.000Z
Employee_836,Enterprise Business,Enterprise Business Development Analyst Senior Professional,,Sales Support and Development Professional PR,Business Writing,2021-10-10T09:51:15.000Z
Employee_92,Technology and Digital Innovation,RPA Development Division Leader,Technology and Digital Innovation,RPA Developer,What is Data Science? ,2023-06-27T21:10:28.000Z
Employee_359,,,Human Resources and Administration,HR Communications and Youth Team Member,Fundamentals of Organization,2021-10-31T12:01:32.000Z
Employee_79,Commercial Support Department,Customer Service Solutions Development Senior Team Member,Commercial Support Department,Operation Planning and Development Team Member,Fundamentals of Project Planning and Management,2022-04-08T22:33:56.000Z
Employee_299,Engineering,RAN Planning Senior Division Leader,Engineering,RAN Planning Team Leader,"Ready, Set, Future! Introduction to Futures Thinking",2022-05-25T13:31:42.000Z
Employee_837,Consumer Business,Hashmi Consumer Sales Consultant Team Member,Consumer Business,Tabrbour Consumer Sales Consultant,Introduction to Data Analytics,2021-11-18T12:34:01.000Z
Employee_94,Commercial Support Department,Mobile Solutions & Zain Wallets Complaints Senior Professional,Commercial Support Department,Help Desk GSM Professional,Business Writing,2022-06-11T03:40:33.000Z
Employee_449,Consumer Business,VIP Accounts (Darak) Senior Professional,Consumer Business,VIP Accounts Manager (Darak),Teamwork Skills: Communicating Effectively in Groups,2023-05-04T15:13:58.000Z
Employee_371,Enterprise Business,Key Account's Senior Specialist,Enterprise Business,Key Account's Manager E,Digital Transformation,2021-11-13T16:20:26.000Z
Employee_838,Engineering,IP Transport NOC Division Leader,Engineering,IP Network Engineer,Digital Transformation,2023-08-14T05:56:41.000Z
Employee_839,Human Resources and Administration,Security and Control Senior Team Member,Human Resources and Administration,Security and Control Team Member,Getting Started with Power BI Desktop,2022-05-02T18:21:26.000Z
Employee_664,Consumer Business,Galleria Mall Consumer Sales Consultant Senior Team Member,Consumer Business,Amman Mall Consumer Sales Consultant TM,Write Professional Emails in English,2022-01-05T15:58:09.000Z
Employee_130,Finance,Cash Management Specialist,,Cash Management  Team Member,Personality Types at Work,2023-11-10T14:29:42.000Z
Employee_311,Finance,,,Logistics Team Leader TLT,Foundations of Project Management,2023-08-02T09:25:43.000Z
Employee_243,Engineering,RAN Planning Engineer Specialist,,RAN  Planning  Engineer,"Ready, Set, Future! Introduction to Futures Thinking",2022-01-28T16:20:16.000Z
Employee_86,Engineering,FTTX Specialist,Engineering,Transmission Engineer Transport TM,Programming for Everybody (Getting Started with Python),2022-11-13T19:12:57.000Z
Employee_690,Commercial Support Department,Legal Collection Team Member,Commercial Support Department,Legal Collection Team Member,Teamwork Skills: Communicating Effectively in Groups,2023-10-08T07:05:22.000Z
Employee_840,Commercial Support Department,,Commercial Support Department,Telesales Team Member PT,"Work Smarter, Not Harder: Time Management for Personal & Professional Productivity",2021-10-04T23:06:10.000Z
Employee_841,Engineering,NOC Administrator Team Member,Engineering,NOC Administrator,Foundations of Project Management,2023-05-17T06:42:52.000Z
Employee_842,Human Resources and Administration,Day Care Center Care Giver Professional,Human Resources and Administration,Day Care Center Care Giver,Teamwork Skills: Communicating Effectively in Groups,2023-07-20T09:09:32.000Z
Employee_730,Zain Cash Engineering,Core & Data Systems Engineer Professional,Technology and Digital Innovation,DevOps & Charging System Engineer,SQL for Data Science with R,2022-05-26T23:26:59.000Z
Employee_341,Technology and Digital Innovation,System Administrator Senior Professional,,System Administrator Team Member,Introduction to Generative AI ,2023-09-02T00:09:14.000Z
Employee_341,Technology and Digital Innovation,System Administrator Senior Professional,,System Administrator Team Member,Machine Learning with Python,2022-11-05T22:27:45.000Z
Employee_275,Consumer Business,Sales Development Account Senior Specialist,Consumer Business,Sales Development Account Manager TLT,Foundations of Digital Marketing and E-commerce,2023-08-08T06:01:12.000Z
Employee_843,Legal & Regulatory Affairs,Contract Management Advisor Professional,Legal & Regulatory Affairs,Contract Management Advisor PR,Better Business Writing in English,2023-12-07T13:37:20.000Z
Employee_728,"Governance, Risk, and Compliance",Business Excellence Division Leader,"Governance, Risk, and Compliance",Business Excellence Team Member TM,Introduction to Data Analytics,2022-08-16T07:05:36.000Z
Employee_463,Engineering,RAN Configuration Engineer Senior Professional,Engineering,RAN Configuration Engineer,Introduction to Data Analytics,2022-01-16T08:19:51.000Z
Employee_844,Commercial Support Department,Credit and Collection Executive Manager,Commercial Support Department,Credit and Collection Manager ,Inspiring and Motivating Individuals,2023-10-09T06:46:22.000Z
Employee_548,,,,,Programming for Everybody (Getting Started with Python),2023-01-10T05:55:06.000Z
Employee_306,Engineering,Performance & Quality Senior Division Leader,Engineering,Performance & Quality Team Leader,Teamwork Skills: Communicating Effectively in Groups,2023-08-24T21:48:43.000Z
Employee_226,Enterprise Business,Enterprise Marketing Solutions Senior Professional,Enterprise Business,Enterprise Marketing Solutions Team Member,Introduction to Data Analytics,2021-11-12T11:58:50.000Z
Employee_167,Commercial Support Department,Enterprise & Home Internet Complaints Engineer Team Member,Commercial Support Department,Help Desk Enterprise Helper Team Member TM,Successful Presentation,2022-08-07T05:32:07.000Z
Employee_609,Consumer Business,CVM Campaigns Management Senior Division Leader,,Sales Intelligence and Development Team Member,"Planning: Principled, Proposing, Proofing, and Practicing to a Success Plan",2022-03-23T07:22:24.000Z
Employee_845,Human Resources and Administration,General Services  Professional,,Commercial Support Professional,Teamwork Skills: Communicating Effectively in Groups,2023-07-13T16:58:07.000Z
Employee_821,Engineering,VAS Engineer Specialist,,DevOps & VAS Engineer,Introduction to Data Analytics,2022-11-22T09:40:22.000Z
Employee_246,,,Consumer Business,Business Simulation Team Member,Data Management and Visualization,2022-05-23T09:58:05.000Z
Employee_651,Consumer Business,Back End Developer Senior Professional,Consumer Business,Back End Developer Professional,Service-Oriented Architecture,2022-11-23T06:05:29.000Z
Employee_473,Commercial Support Department,Business Services Internal Collection Senior Professional,,Business Services Internal Collection  Team Member,Introduction to Data Analytics,2023-05-24T09:37:09.000Z
Employee_337,Engineering,FTTH Activation Engineer Senior Team Member,,FTTH Activation Engineer PT,Urgent Optimism: How to Turn Foresight into Action,2022-05-22T22:19:50.000Z
Employee_63,Technology and Digital Innovation,Quality Assurance and Automation Senior Manager,Technology and Digital Innovation,Quality Assurance and Automation Manager,Scrum Master Certification: Scrum Methodologies,2023-10-06T19:37:51.000Z
Employee_124,Engineering,RAN Maintenance Engineer Senior Professional,Engineering,RAN Maintenance Engineer,Forecasting Skills: See the Future Before it Happens,2022-04-19T23:51:04.000Z
Employee_309,Commercial Support Department,Enterprise & Home Internet Complaints Engineer Senior Professional,Commercial Support Department,Help Desk Broadband Team Member,"Work Smarter, Not Harder: Time Management for Personal & Professional Productivity",2022-05-31T06:21:44.000Z
Employee_260,Commercial Support Department,Consumer Services Collection Senior Team Member,Commercial Support Department,Consumer Services Collection Team Member,Data Visualization in Excel,2022-03-07T19:13:48.000Z
Employee_125,Data Analytics & AI,,Data Analytics & AI,Data Acquisition Team Member,Foundations of Business Strategy,2021-11-05T15:50:43.000Z
Employee_590,Consumer Business,International Gateway Senior Specialist,Consumer Business,International Gateway Team Leader,Excel Basics for Data Analysis,2022-05-30T10:55:01.000Z
Employee_363,Engineering,Projects Implementation Team Member,Engineering,Projects Implementation Team Member,Python Data Structures,2023-01-08T16:02:13.000Z
Employee_517,Commercial Support Department,Telesales Division Leader,Commercial Support Department,Telesales Team Leader,"Work Smarter, Not Harder: Time Management for Personal & Professional Productivity",2021-08-27T04:14:14.000Z
Employee_432,Finance,Accounts Payable Senior Team Member,Finance,Accounts Payable Team Member,Teamwork Skills: Communicating Effectively in Groups,2023-10-04T05:06:47.000Z
Employee_779,Commercial Support Department,Telesales Division Leader,Commercial Support Department,Telesales Team Leader,Inspiring and Motivating Individuals,2023-11-12T08:51:37.000Z
Employee_653,Commercial Support Department,Telesales Complaints Management Senior Team Member,Commercial Support Department,Telesales On Floor Team Member,Excel Fundamentals for Data Analysis,2022-01-24T15:21:26.000Z
Employee_341,Technology and Digital Innovation,System Administrator Senior Professional,,System Administrator Team Member,Fitting Statistical Models to Data with Python,2023-08-01T16:05:12.000Z
Employee_769,Engineering,Network Operations Center Senior Division Leader,Engineering,Network Operations Center Expert,Negotiation  Fundamentals,2021-12-28T07:24:30.000Z
Employee_341,Technology and Digital Innovation,System Administrator Senior Professional,,System Administrator Team Member,Inferential Statistical Analysis with Python,2023-08-08T22:07:21.000Z
Employee_543,Enterprise Business,Key Account's Senior Team Member,Enterprise Business,Key Account's Manager TM,Business Metrics for Data-Driven Companies,2021-11-02T15:07:43.000Z
Employee_846,Finance,Assets Lifecycle Management Division Leader,Finance,General Ledger Team Member,Corporate Strategy,2021-08-22T02:32:12.000Z
Employee_847,Engineering,IP Network Engineer Senior Team Member,Engineering,IP Network Engineer,Introduction to Cybersecurity Essentials,2023-05-28T13:15:28.000Z
Employee_371,Enterprise Business,Key Account's Senior Specialist,Enterprise Business,Key Account's Manager E,Public Speaking Skills,2023-07-02T23:35:07.000Z
Employee_309,Commercial Support Department,Enterprise & Home Internet Complaints Engineer Senior Professional,Commercial Support Department,Help Desk Broadband Team Member,Graphic Design,2022-08-07T12:41:59.000Z
Employee_342,Technology and Digital Innovation,System Development & Support Senior Team Member,Commercial Support Department,Help Desk GSM Team Member,"Work Smarter, Not Harder: Time Management for Personal & Professional Productivity",2022-05-07T12:41:46.000Z
Employee_92,Technology and Digital Innovation,RPA Development Division Leader,Technology and Digital Innovation,RPA Developer, Supervised Machine Learning: Classification,2022-11-21T05:46:30.000Z
Employee_12,Engineering,RAN Optimization Engineer Senior Professional,Engineering,RAN Optimization Engineer,Introduction to Data Analytics,2021-10-05T07:56:50.000Z
Employee_99,Consumer Business,Business Simulation Senior Team Member,Commercial Support Department,Help Desk GSM AT,Successful Presentation,2022-09-14T23:52:30.000Z
Employee_848,Technology and Digital Innovation,Charging and Billing Planning Engineer Specialist,,CBIO Professional,"Ready, Set, Future! Introduction to Futures Thinking",2022-09-15T16:55:34.000Z
Employee_848,Technology and Digital Innovation,Charging and Billing Planning Engineer Specialist,,CBIO Professional,Scrum Master Certification: Scrum Methodologies,2023-10-02T07:27:24.000Z
Employee_159,Commercial Support Department,Customer Service Mobile Solutions Senior Division Leader,Commercial Support Department,Customer Service Center People Management Team Leader TL,Introduction to Data Analytics,2023-08-24T14:33:01.000Z
Employee_849,Enterprise Business,Enterprise Presales Senior Manager,Enterprise Business,Enterprise Presales Manager,Digital Transformation,2022-10-10T19:22:13.000Z
Employee_485,Engineering,RAN Optimization Engineer Team Member,Engineering,RAN Optimization Engineer,Programming for Everybody (Getting Started with Python),2022-11-30T13:02:16.000Z
Employee_306,Engineering,Performance & Quality Senior Division Leader,Engineering,Performance & Quality Team Leader,Excel Basics for Data Analysis,2021-09-13T08:01:21.000Z
Employee_850,Commercial Support Department,,Commercial Support Department,FTTH Activation Team Member PT,Excel Skills for Business: Essentials,2022-10-29T03:12:54.000Z
Employee_148,Engineering,RAN Optimization Engineer Professional,Engineering,RAN Optimization Engineer,Python Data Structures,2022-12-05T08:26:18.000Z
Employee_851,Consumer Business,Irbid Shop Division Leader,Consumer Business,Irbid City Center Shop Manager TL,Managing Data Analysis,2021-08-11T14:50:38.000Z
Employee_331,Corporate Communications and Sustainability,CER Team Member,,CER Team Member /Zinc,Foundations of Project Management,2023-07-11T09:05:23.000Z
Employee_292,Technology and Digital Innovation,Enterprise Applications Senior Specialist,,CRM & Business Analyst Expert,Agile Organization,2022-08-30T20:50:43.000Z
Employee_852,Consumer Business,Consumer Business Department Assisstant Senior Team Member,Consumer Business,VIP Accounts Manager (Darak),Introduction to Digital Advertising,2022-09-04T07:36:26.000Z
Employee_40,Corporate Communications and Sustainability,CER Team Member,,CER Team Member /Zinc,Business Writing,2022-04-06T00:43:45.000Z
Employee_403,Consumer Business,POS's Area Senior Division Leader,Consumer Business,POS's Area Manager TL,"Identifying, Attracting, and Growing Your Digital Audience",2022-02-10T12:22:05.000Z
Employee_289,Consumer Business,CVM Channels & VAS Management Senior Team Member,,Prepaid GSM & MBB Team Member,Managing Data Analysis,2022-05-29T07:40:48.000Z
Employee_351,Corporate Communications and Sustainability,CER Team Member,,CER Team Member / Zinc PT,Social Media Data Analytics,2022-08-29T23:23:10.000Z
Employee_422,Engineering,RAN Optimization Specialist,Engineering,RAN Optimization Technician ,"Capstone: Retrieving, Processing, and Visualizing Data with Python",2022-12-28T09:28:30.000Z
